study_name,process_a,process_b,subgroup,model_type,subject_count,parameter_count,wave_count,ll,aic,bic,process,coefficient,subindex,est,pval,se,wald
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,b,gamma,14,-0.314,0.811,1.312,-0.239
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,b,gamma,15,0.105,0.959,2.051,0.051
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,b,gamma,16,0.51,0.802,2.039,0.25
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,b,sigma,00,60.035,0.0,6.895,8.708
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,bb,tau,00,347.818,0.0,88.894,3.913
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,bb,tau,10,-15.133,0.446,19.842,-0.763
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,bb,tau,11,6.743,0.08,3.847,1.753
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,er,sigma,00,0.095,0.436,0.121,0.779
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,er,tau,00,0.052,0.78,0.187,0.28
eas,pef,gait,female,aehplus,150,41,7,-3904.164,7890.329,8013.765,er,tau,11,-0.554,0.285,0.518,-1.069
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,00,404.363,0.0,113.724,3.556
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,01,-4.751,0.391,5.542,-0.857
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,02,4.514,0.607,8.769,0.515
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,03,3.32,0.448,4.375,0.759
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,04,-23.83,0.784,86.978,-0.274
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,05,-19.671,0.791,74.056,-0.266
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,06,-15.87,0.841,79.074,-0.201
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,10,-26.812,0.611,52.661,-0.509
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,11,0.216,0.921,2.182,0.099
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,12,0.722,0.776,2.542,0.284
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,13,-0.238,0.889,1.714,-0.139
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,14,0.189,0.994,25.479,0.007
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,15,-4.611,0.904,38.424,-0.12
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,gamma,16,-0.503,0.988,32.216,-0.016
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,a,sigma,00,4251.435,0.0,862.689,4.928
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,aa,tau,00,12233.078,0.057,6432.015,1.902
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,aa,tau,01,-826.294,0.581,1495.314,-0.553
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,aa,tau,11,269.587,0.547,447.928,0.602
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,ab,sigma,00,101.376,0.421,125.951,0.805
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,ab,tau,00,-64.304,0.93,734.651,-0.088
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,ab,tau,01,95.977,0.643,206.828,0.464
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,ab,tau,10,132.466,0.538,214.96,0.616
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,ab,tau,11,-7.977,0.784,29.04,-0.275
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,00,106.478,0.0,14.512,7.337
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,01,-0.471,0.416,0.579,-0.814
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,02,0.668,0.528,1.059,0.631
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,03,0.046,0.922,0.463,0.098
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,04,-1.452,0.836,7.025,-0.207
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,05,-2.652,0.845,13.6,-0.195
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,06,-4.942,0.658,11.152,-0.443
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,10,-2.07,0.737,6.16,-0.336
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,11,-0.079,0.783,0.287,-0.275
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,12,-0.272,0.514,0.417,-0.652
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,13,0.046,0.829,0.214,0.215
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,14,0.954,0.755,3.055,0.312
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,15,0.346,0.953,5.893,0.059
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,gamma,16,-0.108,0.982,4.812,-0.023
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,b,sigma,00,73.708,0.0,17.692,4.166
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,bb,tau,00,227.467,0.074,127.337,1.786
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,bb,tau,10,-3.425,0.919,33.864,-0.101
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,bb,tau,11,1.174,0.827,5.372,0.219
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,er,sigma,00,0.181,0.397,0.214,0.846
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,er,tau,00,-0.039,0.931,0.445,-0.087
eas,pef,gait,male,aehplus,72,41,7,-2230.932,4543.865,4637.208,er,tau,11,-0.448,0.809,1.856,-0.242
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,00,1.885,0.0,0.02,93.715
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,01,-0.026,0.0,0.001,-22.186
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,02,0.098,0.0,0.021,4.645
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,03,0.029,0.0,0.002,16.472
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,04,-0.104,0.0,0.02,-5.175
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,05,-0.114,0.002,0.037,-3.091
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,06,-0.046,0.307,0.045,-1.021
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,10,-0.029,0.0,0.003,-10.69
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,11,0.0,0.407,0.0,-0.829
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,12,0.001,0.639,0.003,0.47
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,13,-0.001,0.016,0.0,-2.415
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,14,-0.002,0.404,0.003,-0.835
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,15,0.003,0.662,0.006,0.437
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,gamma,16,-0.003,0.64,0.007,-0.468
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,a,sigma,00,0.101,0.0,0.009,11.353
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,aa,tau,00,0.144,0.0,0.015,9.619
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,aa,tau,01,-0.001,0.439,0.002,-0.773
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,aa,tau,11,0.0,0.421,0.0,0.804
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,ab,sigma,00,0.001,0.454,0.001,0.749
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,ab,tau,00,0.016,0.0,0.004,4.314
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,ab,tau,01,0.0,0.866,0.0,-0.168
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,ab,tau,10,0.0,0.985,0.001,-0.019
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,ab,tau,11,0.0,0.464,0.0,0.732
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,00,0.844,0.0,0.011,76.193
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,01,-0.01,0.0,0.001,-11.897
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,02,0.09,0.0,0.012,7.492
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,03,0.006,0.0,0.001,6.336
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,04,-0.038,0.001,0.011,-3.266
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,05,-0.084,0.0,0.019,-4.399
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,06,-0.134,0.0,0.027,-5.034
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,10,-0.018,0.0,0.001,-12.412
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,11,-0.001,0.0,0.0,-5.384
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,12,0.0,0.924,0.001,-0.096
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,13,0.0,0.01,0.0,-2.593
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,14,0.0,0.933,0.001,0.084
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,15,-0.002,0.345,0.003,-0.945
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,gamma,16,-0.001,0.853,0.003,-0.186
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,b,sigma,00,0.023,0.0,0.001,26.96
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,bb,tau,00,0.037,0.0,0.002,20.315
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,bb,tau,10,0.0,0.0,0.0,-4.276
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,bb,tau,11,0.0,0.0,0.0,4.222
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,er,sigma,00,0.022,0.445,0.028,0.763
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,er,tau,00,0.219,0.0,0.042,5.267
elsa,fev,gait,female,aehplus,3511,41,6,-3368.305,6818.61,7071.32,er,tau,11,0.397,0.112,0.249,1.591
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,00,2.62,0.0,0.041,63.546
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,01,-0.033,0.0,0.002,-18.242
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,02,0.221,0.0,0.035,6.327
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,03,0.034,0.0,0.003,13.124
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,04,-0.218,0.0,0.034,-6.371
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,05,-0.206,0.0,0.046,-4.438
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,06,-0.014,0.808,0.056,-0.243
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,10,-0.033,0.0,0.006,-5.357
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,11,0.0,0.159,0.0,-1.407
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,12,-0.008,0.08,0.005,-1.751
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,13,0.0,0.885,0.0,-0.144
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,14,0.004,0.392,0.004,0.856
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,15,0.004,0.486,0.006,0.697
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,gamma,16,-0.022,0.011,0.009,-2.553
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,a,sigma,00,0.192,0.0,0.017,10.994
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,aa,tau,00,0.364,0.0,0.037,9.926
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,aa,tau,01,-0.011,0.014,0.005,-2.449
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,aa,tau,11,0.001,0.075,0.001,1.78
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,ab,sigma,00,0.001,0.593,0.002,0.535
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,ab,tau,00,0.028,0.0,0.006,4.474
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,ab,tau,01,-0.001,0.353,0.001,-0.928
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,ab,tau,10,-0.001,0.072,0.001,-1.8
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,ab,tau,11,0.0,0.209,0.0,1.255
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,00,0.88,0.0,0.015,58.749
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,01,-0.008,0.0,0.001,-9.473
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,02,0.102,0.0,0.013,7.802
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,03,0.005,0.0,0.001,4.943
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,04,-0.041,0.003,0.014,-2.925
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,05,-0.039,0.017,0.016,-2.388
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,06,-0.063,0.002,0.021,-3.038
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,10,-0.017,0.0,0.002,-8.434
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,11,0.0,0.0,0.0,-3.862
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,12,0.003,0.058,0.002,1.896
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,13,0.0,0.099,0.0,-1.649
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,14,0.0,0.984,0.002,-0.019
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,15,-0.002,0.37,0.002,-0.896
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,gamma,16,-0.001,0.786,0.003,-0.271
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,b,sigma,00,0.025,0.0,0.001,21.195
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,bb,tau,00,0.036,0.0,0.004,8.728
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,bb,tau,10,-0.001,0.255,0.001,-1.138
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,bb,tau,11,0.0,0.198,0.0,1.287
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,er,sigma,00,0.013,0.592,0.025,0.535
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,er,tau,00,0.241,0.0,0.053,4.552
elsa,fev,gait,male,aehplus,3091,41,6,-5349.677,10781.353,11028.84,er,tau,11,0.344,0.261,0.306,1.124
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,00,20.542,0.0,0.209,98.225
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,01,-0.223,0.0,0.012,-19.344
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,02,1.017,0.0,0.219,4.633
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,03,0.223,0.0,0.017,13.277
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,04,-0.132,0.511,0.201,-0.657
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,05,-1.723,0.0,0.398,-4.328
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,06,-1.482,0.001,0.457,-3.245
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,10,-0.409,0.0,0.026,-15.598
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,11,-0.011,0.0,0.002,-7.004
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,12,-0.017,0.513,0.026,-0.655
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,13,-0.004,0.04,0.002,-2.059
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,14,-0.007,0.779,0.024,-0.281
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,15,0.081,0.117,0.052,1.57
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,gamma,16,0.021,0.705,0.056,0.379
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,a,sigma,00,8.644,0.0,0.426,20.301
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,aa,tau,00,18.642,0.0,1.211,15.389
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,aa,tau,01,-0.218,0.086,0.127,-1.716
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,aa,tau,11,0.03,0.102,0.018,1.637
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,ab,sigma,00,0.013,0.573,0.023,0.563
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,ab,tau,00,0.397,0.0,0.071,5.636
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,ab,tau,01,-0.018,0.048,0.009,-1.98
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,ab,tau,10,-0.01,0.196,0.008,-1.294
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,ab,tau,11,0.001,0.224,0.001,1.217
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,00,1.883,0.0,0.02,93.684
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,01,-0.026,0.0,0.001,-22.235
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,02,0.098,0.0,0.021,4.678
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,03,0.029,0.0,0.002,16.517
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,04,-0.104,0.0,0.02,-5.181
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,05,-0.113,0.002,0.037,-3.041
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,06,-0.045,0.316,0.045,-1.002
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,10,-0.028,0.0,0.003,-10.442
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,11,0.0,0.54,0.0,-0.614
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,12,0.001,0.674,0.003,0.42
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,13,-0.001,0.014,0.0,-2.465
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,14,-0.002,0.42,0.003,-0.807
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,15,0.003,0.681,0.006,0.412
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,gamma,16,-0.004,0.608,0.007,-0.514
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,b,sigma,00,0.102,0.0,0.01,10.531
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,bb,tau,00,0.14,0.0,0.017,7.991
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,bb,tau,10,-0.001,0.701,0.002,-0.384
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,bb,tau,11,0.0,0.685,0.0,0.405
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,er,sigma,00,0.014,0.573,0.024,0.563
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,er,tau,00,0.246,0.0,0.045,5.439
elsa,grip,fev,female,aehplus,3511,41,6,-26235.725,52553.449,52806.159,er,tau,11,0.633,0.504,0.947,0.668
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,00,34.6,0.0,0.398,86.982
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,01,-0.43,0.0,0.018,-24.36
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,02,1.334,0.0,0.35,3.811
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,03,0.29,0.0,0.023,12.394
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,04,-0.333,0.328,0.34,-0.978
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,05,0.025,0.957,0.453,0.054
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,06,-1.585,0.006,0.581,-2.727
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,10,-0.637,0.0,0.054,-11.835
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,11,-0.013,0.0,0.002,-5.483
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,12,-0.041,0.35,0.044,-0.934
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,13,0.002,0.545,0.003,0.605
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,14,-0.015,0.707,0.04,-0.375
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,15,-0.17,0.004,0.059,-2.891
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,gamma,16,-0.212,0.001,0.067,-3.179
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,a,sigma,00,18.413,0.0,0.959,19.197
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,aa,tau,00,39.846,0.0,2.975,13.395
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,aa,tau,01,-0.578,0.084,0.334,-1.73
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,aa,tau,11,0.054,0.233,0.045,1.193
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,ab,sigma,00,0.025,0.608,0.049,0.513
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,ab,tau,00,0.712,0.0,0.157,4.53
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,ab,tau,01,-0.027,0.17,0.02,-1.373
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,ab,tau,10,-0.019,0.287,0.018,-1.066
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,ab,tau,11,0.003,0.136,0.002,1.493
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,b,gamma,00,2.621,0.0,0.041,63.585
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,b,gamma,01,-0.033,0.0,0.002,-18.261
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,b,gamma,02,0.22,0.0,0.035,6.294
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,b,gamma,03,0.034,0.0,0.003,13.154
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,b,gamma,04,-0.218,0.0,0.034,-6.376
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,b,gamma,05,-0.205,0.0,0.046,-4.411
elsa,grip,fev,male,aehplus,3091,41,6,-27840.232,55762.465,56009.951,b,gamma,06,-0.012,0.833,0.056,-0.211
