study_name,model_number,subgroup,model_type,condition,model_name,subject_count,wave_count,parameter_count,ll,aic,bic,a_gamma_00_est,a_gamma_00_pval,a_gamma_00_se,a_gamma_00_wald,a_gamma_01_est,a_gamma_01_pval,a_gamma_01_se,a_gamma_01_wald,a_gamma_02_est,a_gamma_02_pval,a_gamma_02_se,a_gamma_02_wald,a_gamma_03_est,a_gamma_03_pval,a_gamma_03_se,a_gamma_03_wald,a_gamma_04_est,a_gamma_04_pval,a_gamma_04_se,a_gamma_04_wald,a_gamma_05_est,a_gamma_05_pval,a_gamma_05_se,a_gamma_05_wald,a_gamma_06_est,a_gamma_06_pval,a_gamma_06_se,a_gamma_06_wald,a_gamma_10_est,a_gamma_10_pval,a_gamma_10_se,a_gamma_10_wald,a_gamma_11_est,a_gamma_11_pval,a_gamma_11_se,a_gamma_11_wald,a_gamma_12_est,a_gamma_12_pval,a_gamma_12_se,a_gamma_12_wald,a_gamma_13_est,a_gamma_13_pval,a_gamma_13_se,a_gamma_13_wald,a_gamma_14_est,a_gamma_14_pval,a_gamma_14_se,a_gamma_14_wald,a_gamma_15_est,a_gamma_15_pval,a_gamma_15_se,a_gamma_15_wald,a_gamma_16_est,a_gamma_16_pval,a_gamma_16_se,a_gamma_16_wald,a_sigma_00_est,a_sigma_00_pval,a_sigma_00_se,a_sigma_00_wald,aa_tau_00_est,aa_tau_00_pval,aa_tau_00_se,aa_tau_00_wald,aa_tau_01_est,aa_tau_01_pval,aa_tau_01_se,aa_tau_01_wald,aa_tau_11_est,aa_tau_11_pval,aa_tau_11_se,aa_tau_11_wald,ab_sigma_00_est,ab_sigma_00_pval,ab_sigma_00_se,ab_sigma_00_wald,ab_tau_00_est,ab_tau_00_pval,ab_tau_00_se,ab_tau_00_wald,ab_tau_01_est,ab_tau_01_pval,ab_tau_01_se,ab_tau_01_wald,ab_tau_10_est,ab_tau_10_pval,ab_tau_10_se,ab_tau_10_wald,ab_tau_11_est,ab_tau_11_pval,ab_tau_11_se,ab_tau_11_wald,b_gamma_00_est,b_gamma_00_pval,b_gamma_00_se,b_gamma_00_wald,b_gamma_01_est,b_gamma_01_pval,b_gamma_01_se,b_gamma_01_wald,b_gamma_02_est,b_gamma_02_pval,b_gamma_02_se,b_gamma_02_wald,b_gamma_03_est,b_gamma_03_pval,b_gamma_03_se,b_gamma_03_wald,b_gamma_04_est,b_gamma_04_pval,b_gamma_04_se,b_gamma_04_wald,b_gamma_05_est,b_gamma_05_pval,b_gamma_05_se,b_gamma_05_wald,b_gamma_06_est,b_gamma_06_pval,b_gamma_06_se,b_gamma_06_wald,b_gamma_10_est,b_gamma_10_pval,b_gamma_10_se,b_gamma_10_wald,b_gamma_11_est,b_gamma_11_pval,b_gamma_11_se,b_gamma_11_wald,b_gamma_12_est,b_gamma_12_pval,b_gamma_12_se,b_gamma_12_wald,b_gamma_13_est,b_gamma_13_pval,b_gamma_13_se,b_gamma_13_wald,b_gamma_14_est,b_gamma_14_pval,b_gamma_14_se,b_gamma_14_wald,b_gamma_15_est,b_gamma_15_pval,b_gamma_15_se,b_gamma_15_wald,b_gamma_16_est,b_gamma_16_pval,b_gamma_16_se,b_gamma_16_wald,b_sigma_00_est,b_sigma_00_pval,b_sigma_00_se,b_sigma_00_wald,bb_tau_00_est,bb_tau_00_pval,bb_tau_00_se,bb_tau_00_wald,bb_tau_10_est,bb_tau_10_pval,bb_tau_10_se,bb_tau_10_wald,bb_tau_11_est,bb_tau_11_pval,bb_tau_11_se,bb_tau_11_wald,er_tau_00_est,er_tau_00_pval,er_tau_00_se,er_tau_00_wald,er_sigma_00_est,er_sigma_00_pval,er_sigma_00_se,er_sigma_00_wald,er_tau_11_est,er_tau_11_pval,er_tau_11_se,er_tau_11_wald,error_count,error_1,error_2,error_3,process_a,process_b,process_b_cell,process_b_row,process_b_domain,outcome_count,cr_levels_est,cr_levels_z,cr_levels_ztest,cr_levels_zpval,cr_levels_zeta_lo,cr_levels_zeta_hi,cr_levels_ci95_lo,cr_levels_ci95_hi,cr_slopes_est,cr_slopes_z,cr_slopes_ztest,cr_slopes_zpval,cr_slopes_zeta_lo,cr_slopes_zeta_hi,cr_slopes_ci95_lo,cr_slopes_ci95_hi,cr_resid_est,cr_resid_z,cr_resid_ztest,cr_resid_zpval,cr_resid_zeta_lo,cr_resid_zeta_hi,cr_resid_ci95_lo,cr_resid_ci95_hi
octo,b1,male,a,all,b1_male_a_grip_clock,307.0,5,21.0,-4065.206,8172.413,8250.676,10.739,0.0,0.392,27.42,-0.409,0.0,0.077,-5.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.544,0.0,0.507,24.74,-0.019,0.188,0.015,-1.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,0.0,0.176,10.392,11.033,0.0,1.308,8.436,0.033,0.84,0.165,0.202,0.131,0.005,0.047,2.79,0.641,0.001,0.198,3.232,12.581,0.0,1.558,8.076,0.074,0.705,0.194,0.379,0.603,0.027,0.273,2.211,0.137,0.025,0.061,2.236,-0.573,0.0,0.06,-9.608,-0.553,0.0,0.105,-5.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.521,0.0,0.108,-4.824,0.002,0.913,0.023,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.499,0.0,0.739,7.436,27.043,0.0,2.482,10.897,0.263,0.334,0.272,0.967,0.374,0.001,0.109,3.428,0.728,0.0,0.04,18.18,0.202,0.0,0.054,3.721,0.617,0.0,0.162,3.806,NA,NA,NA,NA,grip,clock,clock,clock,mental status,2,0.7283513326515564,0.9252068394929029,16.13153246088888,0.3548583264978711,0.8127951955246212,1.0376184834611846,0.6711293415021807,0.7769458854804835,0.6189408089854428,0.7232863363621506,12.61092818978553,1.838153143513957e-36,0.6108746923938688,0.8356979803304323,0.5447425242445909,0.6835237004285357,0.20206478114604798,0.20488429666679633,3.5722797771558903,3.538870441226075e-4,0.09247265269851464,0.31729594063507804,0.09220996738375667,0.30705985390748347
octo,b1,male,ae,all,b1_male_ae_grip_clock,270.0,5,25.0,-3730.233,7510.466,7600.427,10.923,0.0,0.38,28.778,-0.302,0.0,0.076,-3.979,-0.008,0.894,0.06,-0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.817,0.0,0.452,28.332,-0.012,0.434,0.015,-0.782,0.016,0.159,0.012,1.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.814,0.0,0.18,10.098,9.333,0.0,1.225,7.621,-0.043,0.781,0.154,-0.277,0.128,0.01,0.05,2.583,0.699,0.001,0.214,3.257,8.666,0.0,1.391,6.229,0.408,0.064,0.22,1.854,0.374,0.115,0.238,1.574,0.153,0.017,0.064,2.38,-0.575,0.0,0.064,-9.025,-0.28,0.008,0.105,-2.664,0.187,0.014,0.076,2.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61,0.0,0.117,-5.206,0.001,0.973,0.026,0.034,0.06,0.0,0.017,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.907,0.0,0.773,7.64,17.752,0.0,2.318,7.659,0.915,0.001,0.27,3.387,0.378,0.001,0.109,3.467,0.673,0.0,0.051,13.11,0.213,0.0,0.056,3.785,0.696,0.0,0.145,4.799,NA,NA,NA,NA,grip,clock,clock,clock,mental status,2,0.6732624717359457,0.8166866964117262,13.344770576731735,0.4141074958941239,0.6967388484951079,0.9366345443283445,0.6022937146586443,0.7336721706285783,0.6955695251272257,0.8586656154321759,14.030711765499039,1.0113145410720316e-44,0.7387177675155576,0.9786134633487942,0.6283698418179385,0.7524650576102692,0.21353794009090846,0.21687540375172876,3.54377329705371,3.9444425838244113e-4,0.09692755583511051,0.33682325166834703,0.09662514900809793,0.32463838164283004
octo,b1,male,aeh,all,b1_male_aeh_grip_clock,219.0,5,29.0,-3179.329,6416.657,6514.941,11.608,0.0,0.319,36.363,-0.252,0.0,0.071,-3.558,-0.075,0.148,0.052,-1.446,12.818,0.0,3.457,3.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.575,0.0,0.406,33.476,-0.009,0.58,0.016,-0.553,0.019,0.112,0.012,1.591,-0.869,0.225,0.716,-1.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.886,0.0,0.199,9.491,6.481,0.0,0.858,7.553,0.054,0.685,0.134,0.405,0.122,0.019,0.052,2.353,0.666,0.003,0.227,2.935,4.581,0.0,1.105,4.145,0.733,0.001,0.211,3.477,0.38,0.055,0.198,1.917,0.17,0.014,0.069,2.462,-0.596,0.0,0.068,-8.726,-0.133,0.193,0.102,-1.302,0.142,0.026,0.064,2.227,6.726,0.137,4.52,1.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.671,0.0,0.126,-5.338,-0.007,0.811,0.031,-0.24,0.062,0.001,0.019,3.312,-1.072,0.354,1.157,-0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.498,0.0,0.757,7.264,9.723,0.0,2.06,4.72,1.33,0.0,0.241,5.51,0.468,0.0,0.119,3.929,0.577,0.0,0.076,7.543,0.207,0.001,0.061,3.373,0.713,0.0,0.13,5.48,NA,NA,NA,NA,grip,clock,clock,clock,mental status,2,0.57708413922076085,0.658079845471303,9.671758988485774,0.510486825881511,0.5247211877947667,0.7914385031478394,0.4813356112277892,0.6592231728020805,0.711452778015086,0.8901195564928026,13.08203234087899,4.171360696210407e-39,0.7567608988162663,1.023478214169339,0.6391651014220631,0.7712794426052089,0.2068240400212981,0.20985116950507224,3.084169723282371,0.002041211109421583,0.07649251182853589,0.3432098271816086,0.07634367161404605,0.33033997666594783
octo,b1,male,aehplus,all,b1_male_aehplus_grip_clock,215.0,5,41.0,-3124.056,6330.113,6468.309,10.927,0.0,0.538,20.309,-0.244,0.001,0.072,-3.407,-0.104,0.035,0.049,-2.107,12.532,0.0,3.177,3.945,1.302,0.003,0.432,3.013,-0.249,0.527,0.393,-0.632,-0.492,0.42,0.609,-0.807,12.608,0.0,0.696,18.126,-0.016,0.328,0.016,-0.978,0.019,0.124,0.012,1.537,-1.045,0.149,0.723,-1.445,-0.024,0.775,0.083,-0.286,-0.094,0.241,0.081,-1.173,-0.209,0.226,0.172,-1.211,1.906,0.0,0.202,9.415,5.927,0.0,0.754,7.862,0.035,0.778,0.123,0.282,0.108,0.019,0.046,2.353,0.656,0.004,0.231,2.846,3.662,0.0,0.926,3.953,0.702,0.0,0.195,3.603,0.3,0.088,0.175,1.709,0.175,0.01,0.068,2.575,-0.496,0.0,0.09,-5.491,-0.101,0.307,0.099,-1.021,0.145,0.007,0.054,2.697,7.374,0.051,3.785,1.948,1.369,0.02,0.589,2.325,0.557,0.228,0.462,1.204,-0.772,0.288,0.727,-1.062,-0.746,0.0,0.187,-3.978,-0.007,0.831,0.031,-0.213,0.062,0.001,0.019,3.205,-0.988,0.412,1.204,-0.821,0.127,0.459,0.171,0.741,-0.045,0.756,0.146,-0.311,0.048,0.862,0.277,0.174,5.438,0.0,0.753,7.219,7.408,0.0,1.739,4.259,1.265,0.0,0.225,5.62,0.496,0.0,0.129,3.827,0.553,0.0,0.079,7.035,0.204,0.001,0.062,3.266,0.758,0.0,0.125,6.074,NA,NA,NA,NA,grip,clock,clock,clock,mental status,2,0.552650273784371,0.6221889649259175,9.059208073116762,0.5338176212872621,0.48757808580814677,0.7567998440436882,0.45229207665612575,0.6391881357033983,0.756110610740935,0.9870709812899952,14.371970424622237,7.759183793808684e-47,0.8524601021722245,1.1216818604077659,0.6923524998905242,0.8081531281587184,0.20376180991678144,0.20665419957328504,3.0089305639496446,0.002621690262309417,0.07204332045551434,0.3412650786910557,0.07191893797072565,0.3286063363285874
octo,b1,female,a,all,b1_female_a_grip_digitspanbackward,462.0,5,21.0,-5353.533,10749.065,10835.912,8.531,0.0,0.207,41.251,-0.208,0.0,0.036,-5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.373,0.0,0.124,27.211,-0.007,0.426,0.008,-0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.585,0.0,0.15,10.555,4.456,0.0,0.523,8.52,-0.031,0.688,0.076,-0.402,0.057,0.017,0.024,2.383,0.204,0.004,0.071,2.878,0.723,0.002,0.228,3.169,0.068,0.075,0.038,1.782,0.1,0.006,0.036,2.759,0.011,0.24,0.009,1.176,-0.421,0.0,0.037,-11.24,-0.078,0.003,0.026,-2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107,0.0,0.027,-4.0,-0.003,0.655,0.006,-0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.337,0.0,0.097,13.755,1.214,0.0,0.175,6.921,-0.002,0.942,0.026,-0.073,0.013,0.052,0.007,1.946,0.311,0.0,0.084,3.714,0.14,0.002,0.046,3.075,0.396,0.113,0.25,1.587,NA,NA,NA,NA,grip,digit_b,digit_b,digit span backward,working memory,2,0.3108539303538924,0.3214904040641918,6.887702133263241,0.7478387830768811,0.23000711963207118,0.41297368849631244,0.22603510816629707,0.390994685492344,0.4040950971038548,0.428533609918273,9.18102631336934,4.270020581885135e-20,0.3370503254861523,0.5200168943503937,0.32484150915565824,0.4777130511684875,0.14013603664141305,0.14106433503109006,3.022202557333559,0.002509425667226687,0.04958105059896942,0.2325476194632107,0.04954046246472813,0.22844442039802526
octo,b1,female,ae,all,b1_female_ae_grip_digitspanbackward,437.0,5,25.0,-5148.772,10347.543,10449.542,8.628,0.0,0.203,42.532,-0.189,0.0,0.039,-4.884,0.19,0.002,0.061,3.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.456,0.0,0.115,30.067,-0.006,0.51,0.008,-0.658,-0.008,0.579,0.014,-0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.564,0.0,0.149,10.478,3.887,0.0,0.464,8.373,-0.062,0.386,0.071,-0.866,0.054,0.02,0.023,2.325,0.198,0.005,0.071,2.786,0.31,0.101,0.189,1.641,0.055,0.117,0.035,1.567,0.077,0.015,0.032,2.43,0.01,0.254,0.009,1.141,-0.409,0.0,0.037,-11.067,-0.066,0.007,0.025,-2.703,0.155,0.0,0.031,5.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107,0.0,0.026,-4.081,-0.002,0.782,0.006,-0.276,0.011,0.098,0.007,1.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.364,0.0,0.1,13.588,0.877,0.0,0.159,5.528,-0.005,0.817,0.024,-0.231,0.01,0.13,0.007,1.515,0.168,0.081,0.096,1.747,0.136,0.003,0.046,2.964,0.442,0.103,0.272,1.629,NA,NA,NA,NA,grip,digit_b,digit_b,digit span backward,working memory,2,0.16790151963042632,0.16950652240159017,3.5312728772100668,0.8653982424632514,0.07542524049447541,0.26358780430870493,0.07528253465956475,0.25764825391652174,0.43033148291193524,0.46030342996403173,9.589347917053958,8.864346032389706e-22,0.366222148056917,0.5543847118711465,0.35068285437352115,0.5037992456269328,0.13556251915976084,0.13640221725732155,2.841621923261024,0.004488468561344821,0.042320935350206784,0.2304834991644363,0.04229568697165727,0.22648709987348503
octo,b1,female,aeh,all,b1_female_aeh_grip_digitspanbackward,382.0,5,29.0,-4726.551,9511.103,9625.52,9.055,0.0,0.202,44.751,-0.169,0.0,0.04,-4.255,0.155,0.016,0.065,2.405,10.264,0.0,2.09,4.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.635,0.0,0.116,31.367,0.001,0.938,0.007,0.078,-0.006,0.696,0.014,-0.391,-0.298,0.424,0.373,-0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.525,0.0,0.149,10.212,3.212,0.0,0.433,7.42,-0.055,0.366,0.061,-0.904,0.047,0.023,0.02,2.272,0.171,0.016,0.071,2.399,0.123,0.466,0.168,0.729,0.056,0.078,0.032,1.76,0.066,0.021,0.029,2.317,0.007,0.377,0.008,0.883,-0.424,0.0,0.038,-11.241,-0.092,0.0,0.026,-3.571,0.149,0.0,0.034,4.407,0.161,0.905,1.354,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.119,0.0,0.026,-4.547,0.005,0.364,0.006,0.907,0.012,0.057,0.006,1.901,0.192,0.446,0.252,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,0.0,0.103,13.372,0.682,0.0,0.157,4.35,0.002,0.946,0.023,0.068,0.008,0.186,0.006,1.323,0.083,0.45,0.11,0.755,0.118,0.012,0.047,2.521,0.354,0.269,0.32,1.107,NA,NA,NA,NA,grip,digit_b,digit_b,digit span backward,working memory,2,0.0831046176660572,0.0832967316703089,1.6216143028279297,0.9336155990143649,-0.01737985573953077,0.18397331908014858,-0.017378106034754624,0.18192544159696036,0.36099743619057767,0.37803232614501237,7.359503965106671,1.8459487482847565e-13,0.2773557387351727,0.478708913554852,0.27045599479703786,0.4452090266959393,0.11787498360769001,0.11842551904939304,2.3054988072091427,0.021138653479848866,0.017748931639553364,0.21910210645923273,0.017747068091166815,0.21566209508661743
octo,b1,female,aehplus,all,b1_female_aehplus_grip_digitspanbackward,380.0,5,41.0,-4706.229,9494.459,9656.006,9.127,0.0,0.243,37.499,-0.175,0.0,0.04,-4.406,0.156,0.02,0.067,2.319,9.951,0.0,2.125,4.684,-0.122,0.682,0.297,-0.409,-0.065,0.761,0.215,-0.304,0.115,0.775,0.403,0.286,3.602,0.0,0.139,25.883,0.001,0.865,0.007,0.17,-0.002,0.891,0.015,-0.138,-0.287,0.424,0.359,-0.799,-0.05,0.4,0.06,-0.842,-0.032,0.415,0.04,-0.815,-0.074,0.414,0.09,-0.817,1.526,0.0,0.15,10.205,3.184,0.0,0.438,7.275,-0.051,0.395,0.06,-0.85,0.045,0.024,0.02,2.263,0.165,0.02,0.071,2.327,0.131,0.43,0.166,0.789,0.056,0.076,0.032,1.776,0.067,0.017,0.028,2.398,0.006,0.42,0.007,0.806,-0.396,0.0,0.04,-9.907,-0.093,0.0,0.026,-3.635,0.166,0.0,0.037,4.54,0.214,0.875,1.359,0.157,-0.173,0.324,0.176,-0.986,0.177,0.195,0.136,1.295,0.039,0.875,0.246,0.157,-0.101,0.0,0.028,-3.635,0.007,0.265,0.006,1.116,0.011,0.095,0.007,1.668,0.155,0.536,0.252,0.618,0.011,0.748,0.033,0.321,-0.045,0.129,0.029,-1.516,-0.073,0.304,0.071,-1.027,1.369,0.0,0.103,13.276,0.677,0.0,0.161,4.201,0.004,0.881,0.024,0.15,0.007,0.226,0.006,1.21,0.089,0.411,0.108,0.822,0.114,0.015,0.047,2.44,0.329,0.323,0.333,0.988,NA,NA,NA,NA,grip,digit_b,digit_b,digit span backward,working memory,2,0.08922579614651975,0.0894637164087041,1.7370711616766599,0.9287133880318977,-0.011479564415161236,0.19040699723256943,-0.011479060181213535,0.1881388269800948,0.3380617018914066,0.3519025041609047,6.832710692535413,8.332489380810427e-12,0.25095922333703935,0.45284578498477,0.24582013452298895,0.4242354325051725,0.11415763247717264,0.11465744589314235,2.2262449038289907,0.025997781707542824,0.013714165069277015,0.2156007267170077,0.013713305354896052,0.21232105578859464
octo,b1,male,a,all,b1_male_a_grip_digitspanbackward,286.0,5,21.0,-3095.631,6233.261,6310.037,10.838,0.0,0.379,28.628,-0.329,0.0,0.075,-4.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.108,0.0,0.161,19.329,-0.021,0.162,0.015,-1.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.855,0.0,0.182,10.196,9.973,0.0,1.188,8.396,0.057,0.688,0.141,0.402,0.124,0.011,0.048,2.554,0.007,0.94,0.093,0.075,2.208,0.0,0.443,4.984,-0.071,0.445,0.093,-0.764,0.114,0.097,0.069,1.657,0.049,0.029,0.023,2.18,-0.57,0.0,0.062,-9.256,-0.091,0.008,0.034,-2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.145,0.001,0.043,-3.407,-0.003,0.737,0.009,-0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.357,0.0,0.127,10.728,1.617,0.0,0.249,6.487,-0.026,0.59,0.047,-0.539,0.027,0.061,0.015,1.873,0.55,0.0,0.084,6.567,0.004,0.94,0.059,0.075,0.848,0.0,0.203,4.177,NA,NA,NA,NA,grip,digit_b,digit_b,digit span backward,working memory,2,0.5498334402149555,0.6181425495378441,10.398767228302033,0.5364813764541287,0.5016347839722746,0.7346503151034136,0.46340185772240877,0.6259021239891873,0.8468438840298473,1.2448878427794217,20.942255005879872,2.207596066767896e-97,1.1283800772138521,1.3613956083449912,0.8104641183044272,0.8767163625287209,0.004412006658630686,0.004412035286715506,0.07422192176207813,0.9408338029148537,-0.11209573027885401,0.12091980085228503,-0.11162856698510912,0.12033388053473393
octo,b1,male,ae,all,b1_male_ae_grip_digitspanbackward,263.0,5,25.0,-2922.113,5894.225,5983.529,11.014,0.0,0.364,30.271,-0.267,0.0,0.073,-3.685,-0.004,0.95,0.056,-0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,0.0,0.149,20.916,-0.013,0.406,0.015,-0.83,0.014,0.222,0.012,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.823,0.0,0.183,9.956,8.6,0.0,1.094,7.859,-0.04,0.774,0.139,-0.287,0.121,0.016,0.05,2.42,0.008,0.932,0.095,0.085,1.551,0.0,0.387,4.009,-0.072,0.425,0.091,-0.799,0.059,0.355,0.063,0.925,0.049,0.037,0.023,2.086,-0.568,0.0,0.066,-8.623,-0.06,0.077,0.034,-1.769,0.163,0.0,0.03,5.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.148,0.001,0.045,-3.27,0.001,0.92,0.009,0.1,-0.001,0.87,0.008,-0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.402,0.0,0.132,10.645,1.105,0.0,0.218,5.064,-0.016,0.724,0.047,-0.353,0.025,0.091,0.015,1.693,0.503,0.0,0.105,4.793,0.005,0.932,0.06,0.085,0.884,0.0,0.222,3.986,NA,NA,NA,NA,grip,digit_b,digit_b,digit span backward,working memory,2,0.5031314128163329,0.5534901202897272,8.924760021825099,0.5799278439049814,0.4319383139763107,0.6750419266031438,0.40693991238322813,0.5882866736679117,0.890909090909091,1.4263157149566592,22.99864984885862,4.808570530090805e-117,1.3047639086432428,1.5478675212700757,0.8629445243928158,0.9134329530616266,0.0050040615842101835,0.0050041033531265135,0.08068874206406197,0.935689490153636,-0.11654770296028999,0.126555909666543,-0.11602285106833032,0.12588455380228905
octo,b1,male,aeh,all,b1_male_aeh_grip_digitspanbackward,217.0,5,29.0,-2557.683,5173.367,5271.384,11.672,0.0,0.313,37.297,-0.248,0.0,0.07,-3.533,-0.068,0.184,0.051,-1.329,14.247,0.0,3.496,4.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.323,0.0,0.15,22.203,-0.008,0.656,0.017,-0.446,0.02,0.102,0.012,1.633,-0.818,0.266,0.735,-1.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.888,0.0,0.201,9.394,6.341,0.0,0.811,7.815,0.007,0.956,0.128,0.055,0.113,0.027,0.051,2.215,-0.018,0.86,0.101,-0.177,0.772,0.011,0.303,2.543,-0.052,0.483,0.074,-0.702,0.065,0.249,0.056,1.152,0.048,0.047,0.024,1.986,-0.586,0.0,0.07,-8.414,-0.065,0.108,0.041,-1.608,0.154,0.0,0.031,4.955,1.673,0.16,1.191,1.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.157,0.001,0.049,-3.212,0.006,0.592,0.011,0.535,0.001,0.905,0.008,0.119,0.214,0.6,0.407,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.407,0.0,0.14,10.08,0.805,0.0,0.221,3.648,0.001,0.978,0.044,0.028,0.023,0.127,0.015,1.525,0.341,0.008,0.129,2.644,-0.011,0.86,0.062,-0.177,0.937,0.0,0.255,3.681,NA,NA,NA,NA,grip,digit_b,digit_b,digit span backward,working memory,2,0.3416964631931247,0.3560119912163957,5.208006442817701,0.7218315850637418,0.2220316114857192,0.4899923709470722,0.21845357682962874,0.45421037757784777,0.941538531178888,1.7514340552309924,25.621271386527564,8.840406789061444e-145,1.617453675500316,1.8854144349616688,0.9242539525985016,0.9549712182278347,-0.011043950753814657,-0.0110443997926609,-0.16156564019291794,0.8716479169066774,-0.1450247795233374,0.1229359799380156,-0.14401653152678565,0.12232038021214343
