"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","p_GAMMA_01_est","p_GAMMA_01_se","p_GAMMA_01_wald","p_GAMMA_01_pval","p_GAMMA_11_est","p_GAMMA_11_se","p_GAMMA_11_wald","p_GAMMA_11_pval","c_GAMMA_01_est","c_GAMMA_01_se","c_GAMMA_01_wald","c_GAMMA_01_pval","c_GAMMA_11_est","c_GAMMA_11_se","c_GAMMA_11_wald","c_GAMMA_11_pval","p_GAMMA_02_est","p_GAMMA_02_se","p_GAMMA_02_wald","p_GAMMA_02_pval","p_GAMMA_12_est","p_GAMMA_12_se","p_GAMMA_12_wald","p_GAMMA_12_pval","c_GAMMA_02_est","c_GAMMA_02_se","c_GAMMA_02_wald","c_GAMMA_02_pval","c_GAMMA_12_est","c_GAMMA_12_se","c_GAMMA_12_wald","c_GAMMA_12_pval","p_GAMMA_03_est","p_GAMMA_03_se","p_GAMMA_03_wald","p_GAMMA_03_pval","p_GAMMA_13_est","p_GAMMA_13_se","p_GAMMA_13_wald","p_GAMMA_13_pval","c_GAMMA_03_est","c_GAMMA_03_se","c_GAMMA_03_wald","c_GAMMA_03_pval","c_GAMMA_13_est","c_GAMMA_13_se","c_GAMMA_13_wald","c_GAMMA_13_pval","p_GAMMA_04_est","p_GAMMA_04_se","p_GAMMA_04_wald","p_GAMMA_04_pval","p_GAMMA_14_est","p_GAMMA_14_se","p_GAMMA_14_wald","p_GAMMA_14_pval","c_GAMMA_04_est","c_GAMMA_04_se","c_GAMMA_04_wald","c_GAMMA_04_pval","c_GAMMA_14_est","c_GAMMA_14_se","c_GAMMA_14_wald","c_GAMMA_14_pval","p_GAMMA_05_est","p_GAMMA_05_se","p_GAMMA_05_wald","p_GAMMA_05_pval","p_GAMMA_15_est","p_GAMMA_15_se","p_GAMMA_15_wald","p_GAMMA_15_pval","c_GAMMA_05_est","c_GAMMA_05_se","c_GAMMA_05_wald","c_GAMMA_05_pval","c_GAMMA_15_est","c_GAMMA_15_se","c_GAMMA_15_wald","c_GAMMA_15_pval","p_GAMMA_06_est","p_GAMMA_06_se","p_GAMMA_06_wald","p_GAMMA_06_pval","p_GAMMA_16_est","p_GAMMA_16_se","p_GAMMA_16_wald","p_GAMMA_16_pval","c_GAMMA_06_est","c_GAMMA_06_se","c_GAMMA_06_wald","c_GAMMA_06_pval","c_GAMMA_16_est","c_GAMMA_16_se","c_GAMMA_16_wald","c_GAMMA_16_pval","trust_all","mistrust","has_converged","covar_covered"
"Mplus VERSION 7.11","0.1","11/12/2015","10:40 AM","hrs","b1","male","aehplus",NA,NA,"pulmonary","memory",TRUE,535,5,NA,41,-12596.296,25274.593,25450.166,25320.019,25281.578801217,"b1_male_aehplus_pulmonary_memory_peak_delayedrecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\peak.dat""",9.987,7.044,1.418,0.156,0.08,0.161,0.497,0.619,1.986,1.173,1.693,0.09,1.29,0.981,1.315,0.189,2.298,2.617,0.878,0.38,9968.96,766.46,13.006,0,63.963,23.972,2.668,0.008,-111.594,99.078,-1.126,0.26,2961.502,238.772,12.403,0,0.96,0.135,7.124,0,0.002,0.004,0.433,0.665,0.019,0.018,1.099,0.272,1.584,0.07,22.634,0,339.218,14.452,23.472,0,-5.641,2.64,-2.137,0.033,2.94,0.195,15.1,0,-0.06,0.031,-1.979,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.546,0.477,-9.532,0,-0.321,0.078,-4.108,0,-0.05,0.006,-7.966,0,-0.005,0.001,-4.853,0,7.091,1.41,5.029,0,-0.017,0.268,-0.064,0.949,0.169,0.019,8.864,0,-0.004,0.003,-1.506,0.132,198.818,63.025,3.155,0.002,13.747,9.903,1.388,0.165,1.486,0.792,1.877,0.061,-0.102,0.144,-0.71,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:40 AM","hrs","b1","male","aehplus",NA,NA,"pulmonary","memory",TRUE,535,5,NA,41,-12323.418,24728.836,24904.409,24774.262,24735.821801217,"b1_male_aehplus_pulmonary_memory_peak_immediaterecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\peak.dat""",16.41,6.127,2.678,0.007,-0.001,0.157,-0.004,0.997,1.071,1.035,1.035,0.301,0.895,0.871,1.027,0.304,4.221,2.373,1.779,0.075,9983.598,768.19,12.996,0,65.84,24.356,2.703,0.007,-118.651,100.567,-1.18,0.238,2952.022,238.154,12.395,0,0.62,0.091,6.824,0,0.002,0.003,0.612,0.541,0.006,0.013,0.481,0.631,1.301,0.069,18.861,0,339.271,14.464,23.457,0,-5.609,2.653,-2.114,0.035,4.238,0.164,25.864,0,-0.102,0.03,-3.368,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.558,0.477,-9.549,0,-0.311,0.078,-3.975,0,-0.049,0.005,-9.111,0,-0.003,0.001,-3.185,0.001,7.073,1.414,5.004,0,-0.002,0.271,-0.006,0.996,0.141,0.017,8.293,0,0.001,0.003,0.403,0.687,199.027,63.049,3.157,0.002,13.274,9.905,1.34,0.18,1.349,0.73,1.847,0.065,-0.045,0.137,-0.331,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:40 AM","hrs","b1","male","aehplus",NA,NA,"pulmonary","mental",TRUE,535,5,NA,41,-13192.615,26467.229,26642.802,26512.655,26474.214801217,"b1_male_aehplus_pulmonary_mental_peak_serial7.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\peak.dat""",11.16,6.825,1.635,0.102,0.064,0.232,0.276,0.783,2.885,1.246,2.315,0.021,2.266,1.384,1.637,0.102,-2.731,2.908,-0.939,0.348,9995.323,767.38,13.025,0,68.817,24.501,2.809,0.005,-123.997,100.339,-1.236,0.217,2941.532,237.045,12.409,0,1.098,0.135,8.104,0,0.038,0.004,9.85,0,-0.029,0.015,-1.91,0.056,1.176,0.058,20.36,0,339.383,14.496,23.413,0,-6,2.749,-2.183,0.029,3.069,0.22,13.919,0,-0.181,0.036,-4.976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.536,0.476,-9.528,0,-0.338,0.081,-4.189,0,0.009,0.006,1.538,0.124,-0.009,0.001,-7.799,0,7.108,1.413,5.03,0,-0.023,0.27,-0.086,0.932,0.157,0.023,6.789,0,-0.005,0.003,-1.6,0.11,198.786,63.008,3.155,0.002,13.98,9.848,1.42,0.156,0.684,0.847,0.808,0.419,0.277,0.162,1.711,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:41 AM","hrs","b1","male","aehplus",NA,NA,"pulmonary","mental",TRUE,535,5,NA,41,-12045.207,24172.414,24347.987,24217.84,24179.399801217,"b1_male_aehplus_pulmonary_mental_peak_tics.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\peak.dat""",8.155,6.794,1.2,0.23,-0.288,0.293,-0.983,0.325,0.623,1.849,0.337,0.736,2.339,1.074,2.177,0.029,0.437,3.302,0.132,0.895,9985.395,766.81,13.022,0,65.871,24.179,2.724,0.006,-119.15,99.172,-1.201,0.23,2948.909,237.454,12.419,0,0.252,0.412,0.612,0.541,0.073,0.013,5.379,0,0.056,0.068,0.826,0.409,1.424,0.184,7.748,0,339.429,14.454,23.483,0,-5.94,2.66,-2.233,0.026,8.603,0.248,34.68,0,-0.181,0.053,-3.405,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.536,0.476,-9.532,0,-0.333,0.079,-4.189,0,0.022,0.009,2.4,0.016,0.018,0.002,7.875,0,7.076,1.414,5.003,0,0.011,0.273,0.041,0.968,0.096,0.023,4.21,0,-0.009,0.005,-1.797,0.072,198.031,62.966,3.145,0.002,14.508,9.806,1.479,0.139,0.865,0.67,1.291,0.197,0.176,0.209,0.843,0.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:41 AM","hrs","b1","male","aehplus",NA,NA,"walking","memory",TRUE,318,5,NA,41,-2214.929,4511.857,4666.101,4536.058,4524.33526086956,"b1_male_aehplus_walking_memory_gait_delayedrecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.008,0.017,0.449,0.653,0,0.001,-0.054,0.957,0.003,0.003,0.99,0.322,0.008,0.004,1.796,0.072,0.005,0.01,0.524,0.6,0.023,0.004,5.693,0,0.001,0,2.037,0.042,-0.001,0.001,-1.482,0.138,0.028,0.003,9.428,0,1.075,0.188,5.728,0,0.001,0.006,0.221,0.825,0.005,0.027,0.176,0.86,1.463,0.085,17.262,0,0.859,0.036,23.876,0,-0.022,0.01,-2.149,0.032,3.383,0.264,12.833,0,-0.105,0.042,-2.491,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.155,0,-0.001,0.001,-1.697,0.09,-0.075,0.014,-5.519,0,-0.007,0.002,-3.319,0.001,0.009,0.004,2.224,0.026,0.001,0.001,1.268,0.205,0.147,0.023,6.32,0,-0.002,0.003,-0.483,0.629,0.115,0.154,0.749,0.454,-0.015,0.045,-0.338,0.735,1.125,0.979,1.149,0.251,0.047,0.202,0.232,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:41 AM","hrs","b1","male","aehplus",NA,NA,"walking","memory",TRUE,318,5,NA,41,-2049.934,4181.869,4336.113,4206.07,4194.34726086956,"b1_male_aehplus_walking_memory_gait_immediaterecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.034,0.016,2.145,0.032,0,0.001,0.325,0.745,-0.001,0.003,-0.296,0.767,0.002,0.004,0.496,0.62,0.002,0.009,0.226,0.821,0.023,0.004,5.658,0,0.001,0,1.977,0.048,-0.001,0.001,-1.42,0.156,0.028,0.003,9.448,0,0.688,0.119,5.786,0,0.003,0.004,0.8,0.423,-0.009,0.018,-0.514,0.607,1.174,0.07,16.651,0,0.86,0.036,23.909,0,-0.023,0.01,-2.201,0.028,4.442,0.212,20.965,0,-0.07,0.041,-1.716,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.194,0,-0.001,0,-1.467,0.142,-0.066,0.01,-6.411,0,-0.007,0.002,-3.351,0.001,0.009,0.004,2.19,0.028,0.001,0.001,1.421,0.155,0.125,0.022,5.786,0,0,0.004,-0.034,0.973,0.116,0.154,0.754,0.451,-0.017,0.046,-0.377,0.706,1.554,0.919,1.69,0.091,-0.104,0.182,-0.573,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:42 AM","hrs","b1","male","aehplus",NA,NA,"walking","mental",TRUE,318,5,NA,41,-2734.964,5551.927,5706.171,5576.128,5564.40526086956,"b1_male_aehplus_walking_mental_gait_serial7.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.046,0.016,2.853,0.004,0.003,0.001,2.644,0.008,-0.002,0.003,-0.738,0.461,-0.002,0.005,-0.357,0.721,0,0.011,0.02,0.984,0.023,0.004,5.738,0,0.001,0,2.283,0.022,-0.001,0.001,-1.398,0.162,0.027,0.003,9.127,0,0.95,0.161,5.891,0,0.039,0.005,7.874,0,-0.027,0.019,-1.391,0.164,1.289,0.072,17.991,0,0.863,0.036,24.072,0,-0.027,0.011,-2.525,0.012,3.136,0.278,11.287,0,-0.112,0.05,-2.257,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.069,0,-0.001,0.001,-1.927,0.054,0.011,0.011,0.99,0.322,-0.015,0.002,-6.82,0,0.009,0.004,2.193,0.028,0.001,0.001,1.443,0.149,0.153,0.029,5.32,0,-0.005,0.004,-1.14,0.254,0.114,0.153,0.744,0.457,-0.015,0.046,-0.319,0.75,0.731,1.111,0.658,0.51,0.146,0.213,0.686,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015","10:42 AM","hrs","b1","male","aehplus",NA,NA,"walking","mental",TRUE,318,5,NA,41,-1691.703,3465.406,3619.65,3489.607,3477.88426086956,"b1_male_aehplus_walking_mental_gait_tics.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.02,0.009,2.115,0.034,0,0.001,0.518,0.605,0,0.002,-0.089,0.929,0.001,0.003,0.349,0.727,-0.002,0.007,-0.309,0.757,0.023,0.004,5.65,0,0.001,0,1.932,0.053,-0.001,0.001,-1.336,0.181,0.028,0.003,9.431,0,0.102,0.068,1.504,0.133,0.013,0.004,3.439,0.001,0.026,0.013,2.074,0.038,0.636,0.05,12.685,0,0.861,0.036,23.909,0,-0.024,0.01,-2.326,0.02,9.334,0.154,60.593,0,-0.117,0.034,-3.409,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.201,0,-0.001,0,-1.551,0.121,-0.008,0.006,-1.258,0.208,-0.007,0.002,-3.121,0.002,0.009,0.004,2.138,0.033,0.002,0.001,1.58,0.114,0.059,0.015,3.848,0,0.008,0.004,2.005,0.045,0.117,0.153,0.763,0.446,-0.019,0.045,-0.415,0.678,-0.093,0.693,-0.135,0.893,0.041,0.158,0.26,0.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:32 PM","hrs","b1","male","age",NA,NA,"muscle","memory",TRUE,507,5,NA,20,-11507.386,23054.771,23139.341,23075.859,23056.4993950617,"b1_male_age_muscle_memory_hand_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.279,7.557,0.037,0.971,-0.004,0.228,-0.015,0.988,0.082,1.33,0.061,0.951,0.056,1.188,0.047,0.963,-0.503,0.313,-1.605,0.108,205.99,155.15,1.328,0.184,7.213,5.811,1.241,0.214,-34.681,31.295,-1.108,0.268,23.6,15.708,1.502,0.133,0.025,2.076,0.012,0.991,0.001,0.241,0.003,0.997,-0.002,0.504,-0.003,0.997,23.6,15.708,1.502,0.133,39.405,0.551,71.482,0,-0.906,0.07,-12.889,0,4.024,0.07,57.82,0,-0.075,0.016,-4.616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.564,0.083,-6.82,0,-0.005,0.018,-0.269,0.788,-0.057,0.006,-9.5,0,-0.002,0.001,-2.252,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:33 PM","hrs","b1","male","age",NA,NA,"muscle","memory",TRUE,507,5,NA,20,-11480.229,23000.457,23085.027,23021.545,23002.1853950617,"b1_male_age_muscle_memory_hand_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",-0.299,8.222,-0.036,0.971,-0.022,0.207,-0.109,0.913,0.187,1.306,0.143,0.886,0.159,1.202,0.132,0.895,-0.461,0.284,-1.623,0.105,206.43,155.428,1.328,0.184,7.247,5.822,1.245,0.213,-34.753,31.338,-1.109,0.267,22.908,15.273,1.5,0.134,0.024,2.237,0.011,0.991,0.001,0.211,0.004,0.997,-0.002,0.416,-0.005,0.996,22.908,15.273,1.5,0.134,39.406,0.551,71.56,0,-0.909,0.07,-12.952,0,5.184,0.06,86.487,0,-0.093,0.016,-5.968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.564,0.083,-6.818,0,-0.005,0.018,-0.27,0.787,-0.053,0.005,-10.425,0,-0.003,0.001,-2.707,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:34 PM","hrs","b1","male","age",NA,NA,"muscle","mental",TRUE,507,5,NA,20,-12434.802,24909.604,24994.174,24930.692,24911.3323950617,"b1_male_age_muscle_mental_hand_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.872,3.467,0.252,0.801,0,0.188,0.001,0.999,0.208,0.738,0.281,0.778,-0.187,0.76,-0.246,0.805,0.013,0.045,0.289,0.772,207.515,155.83,1.332,0.183,7.333,5.853,1.253,0.21,-34.923,31.477,-1.109,0.267,21.253,14.427,1.473,0.141,0.019,1.656,0.012,0.991,0.002,0.232,0.007,0.994,-0.002,0.639,-0.003,0.997,21.253,14.427,1.473,0.141,39.42,0.534,73.829,0,-0.926,0.07,-13.298,0,4.125,0.063,65.217,0,-0.194,0.012,-16.271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.564,0.083,-6.771,0,-0.005,0.019,-0.288,0.773,0.003,0.006,0.457,0.648,-0.008,0.001,-7.943,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:35 PM","hrs","b1","male","age",NA,NA,"muscle","mental",TRUE,507,5,NA,20,-10653.079,21346.157,21430.727,21367.245,21347.8853950617,"b1_male_age_muscle_mental_hand_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.617,60.562,0.01,0.992,0.056,2.001,0.028,0.978,-0.098,9.945,-0.01,0.992,-0.136,12.448,-0.011,0.991,-0.51,0.519,-0.983,0.326,203.535,153.378,1.327,0.185,7.031,5.704,1.233,0.218,-34.267,30.96,-1.107,0.268,27.269,18.419,1.48,0.139,0.024,2.864,0.008,0.993,0.002,0.289,0.008,0.993,-0.005,0.659,-0.007,0.994,27.269,18.419,1.48,0.139,39.397,0.565,69.717,0,-0.896,0.202,-4.43,0,9.419,0.261,36.147,0,-0.216,0.028,-7.799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.565,0.083,-6.77,0,-0.004,0.021,-0.203,0.839,-0.004,0.03,-0.151,0.88,0.029,0.007,4.218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:37 PM","hrs","b1","male","age",NA,NA,"pulmonary","memory",TRUE,535,5,NA,20,-18309.066,36658.132,36743.778,36680.291,36659.7662412451,"b1_male_age_pulmonary_memory_peak_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""",28.488,563.059,0.051,0.96,0.168,4.691,0.036,0.971,1.694,92.952,0.018,0.985,1.682,25.887,0.065,0.948,0.421,0.583,0.723,0.47,13288.961,885.518,15.007,0,427.691,61.198,6.989,0,-620.476,132.193,-4.694,0,414.878,32.872,12.621,0,0.304,6.877,0.044,0.965,0.011,0.44,0.026,0.98,-0.032,0.974,-0.033,0.974,414.878,32.872,12.621,0,405.193,5.013,80.829,0,-5.608,0.997,-5.623,0,4.014,0.084,47.708,0,-0.082,0.047,-1.742,0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.304,0.434,-9.928,0,-0.369,0.088,-4.199,0,-0.057,0.006,-9.136,0,-0.003,0.003,-1.283,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:38 PM","hrs","b1","male","age",NA,NA,"pulmonary","memory",TRUE,535,5,NA,20,-18326.603,36693.207,36778.852,36715.366,36694.8412412451,"b1_male_age_pulmonary_memory_peak_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""",33.012,653.479,0.051,0.96,0.178,4.095,0.044,0.965,1.233,111.579,0.011,0.991,1.29,16.942,0.076,0.939,1.278,0.477,2.677,0.007,13290.511,884.765,15.022,0,428.486,61.268,6.994,0,-621.267,132.28,-4.697,0,413.342,32.753,12.62,0,0.316,7.317,0.043,0.966,0.011,0.437,0.025,0.98,-0.031,0.995,-0.032,0.975,413.342,32.753,12.62,0,405.194,5.016,80.788,0,-5.609,0.998,-5.622,0,5.175,0.079,65.118,0,-0.102,0.049,-2.076,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.304,0.434,-9.927,0,-0.369,0.088,-4.196,0,-0.052,0.006,-8.767,0,-0.004,0.003,-1.448,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
